magazine_id,issue_id,issue_label,issue_date_iso,language,form
TargeT,10_2002-03-01,10,2002-03-01,ru,
TargeT,11_2003-08-03,11,2003-08-03,ru,
TargeT,12_2006-03-30,12,2006-03-30,ru,
TargeT,Bonus_2000-06-11,Bonus,2000-06-11,ru,
Teleconf__ZX-Net,09_1996-04-05,09,1996-04-05,ru,
Teleshow,01_0000-01-01,01,0000-01-01,ru,
Teleshow,02_0000-01-01,02,0000-01-01,ru,
Teleshow,03_0000-01-01,03,0000-01-01,ru,
Teleshow,04_0000-01-01,04,0000-01-01,ru,
Teleshow,05_0000-01-01,05,0000-01-01,ru,
Terminal,02_1996-06-25,02,1996-06-25,ru,
Terminal,03_1998-01-28,03,1998-01-28,ru,
Think,01_1997-09-09,01,1997-09-09,ru,
Think,02_1997-09-16,02,1997-09-16,ru,
Think,03_1997-08-23,03,1997-08-23,ru,
Think,04_1997-08-30,04,1997-08-30,ru,
Think,05_1998-01-09,05,1998-01-09,ru,
Think,06_1998-02-06,06,1998-02-06,ru,
Think,07_1998-03-08,07,1998-03-08,ru,
Think,08_1998-03-31,08,1998-03-31,ru,
Think,09_1998-04-30,09,1998-04-30,ru,
Think,10_1998-05-31,10,1998-05-31,ru,
Think,11_1998-06-06,11,1998-06-06,ru,
Think,12_1998-07-04,12,1998-07-04,ru,
Think,13_1998-07-11,13,1998-07-11,ru,
Think,14_1998-07-23,14,1998-07-23,ru,
Think,15_1998-07-25,15,1998-07-25,ru,
Think,16_1998-07-28,16,1998-07-28,ru,
Think,17_1998-08-01,17,1998-08-01,ru,
Think,18_1998-08-09,18,1998-08-09,ru,
Think,19_1998-08-15,19,1998-08-15,ru,
Think,20_1998-08-17,20,1998-08-17,ru,
Think,21_1998-08-19,21,1998-08-19,ru,
Think,22_1998-08-29,22,1998-08-29,ru,
Think,23_1998-12-30,23,1998-12-30,ru,
Think,24_1999-01-10,24,1999-01-10,ru,
Think,25_1999-01-31,25,1999-01-31,ru,
Think,26_1999-04-10,26,1999-04-10,ru,
Think,27_1999-05-18,27,1999-05-18,ru,
Think,28_1999-06-05,28,1999-06-05,ru,
Think,29.5_1999-07-24,29.5,1999-07-24,ru,
Think,29_1999-07-09,29,1999-07-09,ru,
Think,30_1999-08-09,30,1999-08-09,ru,
Think,31_1999-08-12,31,1999-08-12,ru,
Think,32_1999-08-14,32,1999-08-14,ru,
Think,33_1999-08-17,33,1999-08-17,ru,
Think,34_1999-08-21,34,1999-08-21,ru,
Think,35_1999-08-23,35,1999-08-23,ru,
Think,36_1999-08-25,36,1999-08-25,ru,
Think,37_1999-08-28,37,1999-08-28,ru,
Think,38_1999-08-30,38,1999-08-30,ru,
Think,39_1999-10-03,39,1999-10-03,ru,
Think,40_1999-11-05,40,1999-11-05,ru,
Think,41_1999-11-06,41,1999-11-06,ru,
Think,42_1999-12-24,42,1999-12-24,ru,
Think,43_2000-01-03,43,2000-01-03,ru,
Think,44_2000-03-18,44,2000-03-18,ru,
Think,45_2000-05-08,45,2000-05-08,ru,
Think,46_2000-08-04,46,2000-08-04,ru,
Think,47_2000-08-30,47,2000-08-30,ru,
Time,01_1996-03-30,01,1996-03-30,ru,
Totoro,01_2002-06-30,01,2002-06-30,ru,
Totoro,02_2002-06-30,02,2002-06-30,ru,
Tusovka,01_1999-05-21,01,1999-05-21,ru,
Tusovka,02_1998-12-27,02,1998-12-27,ru,
Tusovka,03_1999-01-14,03,1999-01-14,ru,
Tusovka,04_1998-01-12,04,1998-01-12,ru,
Tusovka,05_1999-05-22,05,1999-05-22,ru,
Tusovka,0808_1998-08-08,0808,1998-08-08,ru,
Tusovka,1010_1998-10-10,1010,1998-10-10,ru,
Tusovka,1508_1998-08-15,1508,1998-08-15,ru,
Tusovka,1710_1998-10-18,1710,1998-10-18,ru,
Ultimathum,01_2000-01-01,01,2000-01-01,ru,
Ultimathum,02_2001-03-20,02,2001-03-20,ru,
Unsteady_News,08_1997-07-07,08,1997-07-07,ru,
Virtual_Worlds,01_1999-12-31,01,1999-12-31,ru,
Voxon_s_Land,00_1997-05-31,00,1997-05-31,ru,
Voyager,00_1998-03-14,00,1998-03-14,ru,
Voyager,01_1998-07-06,01,1998-07-06,ru,
Voyager,02_1998-10-19,02,1998-10-19,ru,
Voyager,03_1998-10-19,03,1998-10-19,ru,
Voyager,04_1999-02-19,04,1999-02-19,ru,
Warez,01_0000-01-01,01,0000-01-01,ru,
Warez,02_0000-01-01,02,0000-01-01,ru,
Warez,03_0000-01-01,03,0000-01-01,ru,
WeekEnd,01_0000-01-01,01,0000-01-01,ru,
WeekEnd,02_0000-01-01,02,0000-01-01,ru,
WeekEnd,03_0000-01-01,03,0000-01-01,ru,
WeekEnd,04_0000-01-01,04,0000-01-01,ru,
WeekEnd,05_0000-01-01,05,0000-01-01,ru,
Welcome_Press,00_1994-12-31,00,1994-12-31,ru,
Welcome_Press,01_1995-12-31,01,1995-12-31,ru,
White_Crow,01_0000-01-01,01,0000-01-01,ru,
Wizard_Net_Page,01_1999-02-09,01,1999-02-09,ru,
Wizard_News,01_0000-01-01,01,0000-01-01,ru,
World_in_the_Web,01_1999-01-28,01,1999-01-28,ru,
X-Files,01_1997-01-31,01,1997-01-31,ru,
X-Files,02_1998-03-31,02,1998-03-31,ru,
X-Ray,01_1996-08-17,01,1996-08-17,ru,
X-Ray,02_1997-01-25,02,1997-01-25,ru,
X-Ray,03_1997-02-15,03,1997-02-15,ru,
X-Ray,04_1997-08-25,04,1997-08-25,ru,
Z80,01_1998-05-07,01,1998-05-07,ru,
Z80,02_1998-08-06,02,1998-08-06,ru,
Z80,03_1998-08-23,03,1998-08-23,ru,
Z80,04_1998-11-21,04,1998-11-21,ru,
Z80,05_1999-03-09,05,1999-03-09,ru,
Z80,06_2000-03-09,06,2000-03-09,ru,
ZX-Files,01_2000-12-29,01,2000-12-29,ru,
ZX-News,01_1996-09-01,01,1996-09-01,ru,
ZX-News,02_1996-09-08,02,1996-09-08,ru,
ZX-News,03_1996-09-15,03,1996-09-15,ru,
ZX-News,04_1996-09-22,04,1996-09-22,ru,
ZX-News,05_1996-09-22,05,1996-09-22,ru,
ZX-News,06_1996-09-29,06,1996-09-29,ru,
ZX-News,07_1996-10-06,07,1996-10-06,ru,
ZX-News,08_1996-10-08,08,1996-10-08,ru,
ZX-News,09_1996-10-15,09,1996-10-15,ru,
ZX-News,10_1996-10-22,10,1996-10-22,ru,
ZX-News,11_1996-10-29,11,1996-10-29,ru,
ZX-News,12_1996-10-29,12,1996-10-29,ru,
ZX-News,13_1996-11-05,13,1996-11-05,ru,
ZX-News,14_1996-11-12,14,1996-11-12,ru,
ZX-News,15_1996-11-19,15,1996-11-19,ru,
ZX-News,16_1996-11-26,16,1996-11-26,ru,
ZX-News,17_1996-12-03,17,1996-12-03,ru,
ZX-News,18_1996-12-08,18,1996-12-08,ru,
ZX-News,19_1996-12-10,19,1996-12-10,ru,
ZX-News,20_1996-12-19,20,1996-12-19,ru,
ZX-News,21_1997-02-21,21,1997-02-21,ru,
ZX-News,22_1997-02-25,22,1997-02-25,ru,
ZX-News,23_1997-03-04,23,1997-03-04,ru,
ZX-News,24_1997-03-12,24,1997-03-12,ru,
ZX-News,25_1997-04-01,25,1997-04-01,ru,
ZX-News,26_1997-04-03,26,1997-04-03,ru,
ZX-News,27_1997-04-08,27,1997-04-08,ru,
ZX-News,28_1997-04-22,28,1997-04-22,ru,
ZX-News,29_1997-04-22,29,1997-04-22,ru,
ZX-News,30_1997-05-06,30,1997-05-06,ru,
ZX-News,31_1997-05-13,31,1997-05-13,ru,
ZX-News,32_1997-05-19,32,1997-05-19,ru,
ZX-News,33_1997-05-21,33,1997-05-21,ru,
ZX-News,34_1997-06-04,34,1997-06-04,ru,
ZX-News,35_1997-06-26,35,1997-06-26,ru,
ZX-News,36_1997-07-02,36,1997-07-02,ru,
ZX-News,37_1997-07-15,37,1997-07-15,ru,
ZX-News,38_1997-08-13,38,1997-08-13,ru,
ZX-News,39_1997-08-18,39,1997-08-18,ru,
ZX-News,40_1997-08-27,40,1997-08-27,ru,
ZX-News,41_1997-09-30,41,1997-09-30,ru,
ZX-News,42_1998-09-27,42,1998-09-27,ru,
ZX-News,43_1998-11-26,43,1998-11-26,ru,
ZX-News,44_1998-12-06,44,1998-12-06,ru,
ZX-News,45_1999-02-18,45,1999-02-18,ru,
ZX-News,46_1999-03-01,46,1999-03-01,ru,
ZX-News,47_1999-04-02,47,1999-04-02,ru,
ZX-News,48_1999-06-09,48,1999-06-09,ru,
ZX-News,49_1999-10-06,49,1999-10-06,ru,
ZX-News,50_1999-12-30,50,1999-12-30,ru,
ZX-News,51_2000-04-22,51,2000-04-22,ru,
ZX-News,52_2000-10-06,52,2000-10-06,ru,
ZX-News,53_2000-12-12,53,2000-12-12,ru,
ZX-News,54_2000-12-30,54,2000-12-30,ru,
ZX_Chart,01_2000-10-01,01,2000-10-01,ru,
ZX_Chart,02_2001-07-01,02,2001-07-01,ru,
ZX_Chart,03_2001-07-01,03,2001-07-01,ru,
ZX_City,01_1998-09-01,01,1998-09-01,ru,
ZX_City,02_1998-09-22,02,1998-09-22,ru,
ZX_City,03_1998-10-06,03,1998-10-06,ru,
ZX_City,04_1998-10-13,04,1998-10-13,ru,
ZX_City,05_1998-10-19,05,1998-10-19,ru,
ZX_City,06_1998-11-04,06,1998-11-04,ru,
ZX_City,07_1998-11-20,07,1998-11-20,ru,
ZX_City,08_1999-01-25,08,1999-01-25,ru,
ZX_City,09_1999-02-21,09,1999-02-21,ru,
ZX_City,10_1999-04-25,10,1999-04-25,ru,
ZX_City,11_1999-08-06,11,1999-08-06,ru,
ZX_Club,01_1997-07-29,01,1997-07-29,ru,
ZX_Club,02_1997-08-31,02,1997-08-31,ru,
ZX_Club,03_1997-09-16,03,1997-09-16,ru,
ZX_Club,04_1997-09-16,04,1997-09-16,ru,
ZX_Club,05_1997-10-29,05,1997-10-29,ru,
ZX_Club,06_1997-12-31,06,1997-12-31,ru,
ZX_Club,07_1998-02-28,07,1998-02-28,ru,
ZX_Club,08_1998-05-31,08,1998-05-31,ru,
ZX_Club,09_1998-10-31,09,1998-10-31,ru,
ZX_Digest,01_1995-08-31,01,1995-08-31,ru,
ZX_Digest,02_1995-09-30,02,1995-09-30,ru,
ZX_Doze,01_1997-04-27,01,1997-04-27,ru,
ZX_Element,01_1997-11-17,01,1997-11-17,ru,
ZX_Element,02_1998-06-06,02,1998-06-06,ru,
ZX_Ferrum,00_2004-01-09,00,2004-01-09,ru,
ZX_Ferrum,01_2004-02-07,01,2004-02-07,ru,
ZX_Ferrum,02_2004-04-26,02,2004-04-26,ru,
ZX_Ferrum,03_2005-02-27,03,2005-02-27,ru,
ZX_Football_2000,01_1999-12-31,01,1999-12-31,ru,
ZX_Format,01_1995-10-31,01,1995-10-31,ru,
ZX_Format,02_1995-11-30,02,1995-11-30,ru,
ZX_Format,03_1996-02-29,03,1996-02-29,ru,
ZX_Format,04_1996-06-14,04,1996-06-14,ru,
ZX_Format,05_1996-12-11,05,1996-12-11,ru,
ZX_Format,06_1997-07-29,06,1997-07-29,ru,
ZX_Format,07_1997-12-05,07,1997-12-05,ru,
ZX_Format,08_1997-12-31,08,1997-12-31,ru,
ZX_Format,4.5_1996-08-29,4.5,1996-08-29,ru,
ZX_Forum,04_1997-11-19,04,1997-11-19,ru,
ZX_Guide,01_1998-11-27,01,1998-11-27,ru,
ZX_Hard,00_1998-08-31,00,1998-08-31,ru,
ZX_Hard,01_1999-05-06,01,1999-05-06,ru,
ZX_Hard,02_1999-10-28,02,1999-10-28,ru,
ZX_Healthless,00_0000-01-01,00,0000-01-01,ru,
ZX_Humor,03_0000-01-01,03,0000-01-01,ru,
ZX_Jump,01_1997-10-23,01,1997-10-23,ru,
ZX_Jump,02_1999-03-10,02,1999-03-10,ru,
ZX_Jump,03_1999-06-13,03,1999-06-13,ru,
ZX_Jump,04_1999-08-29,04,1999-08-29,ru,
ZX_Konig,01_1994-12-31,01,1994-12-31,ru,
ZX_Konig,02_1994-12-31,02,1994-12-31,ru,
ZX_Konig,03_1995-04-30,03,1995-04-30,ru,
ZX_Konig,04_1995-12-31,04,1995-12-31,ru,
ZX_Light,01_1997-12-18,01,1997-12-18,ru,
ZX_Light,02_1998-01-10,02,1998-01-10,ru,
ZX_Light,03_1998-02-22,03,1998-02-22,ru,
ZX_Light,04_1998-03-24,04,1998-03-24,ru,
ZX_Light,05_1998-04-21,05,1998-04-21,ru,
ZX_Light,06_1998-06-09,06,1998-06-09,ru,
ZX_Light,07_1998-07-05,07,1998-07-05,ru,
ZX_Light,08_1998-08-10,08,1998-08-10,ru,
ZX_Light,09_1998-09-08,09,1998-09-08,ru,
ZX_Light,0A_1998-10-30,0A,1998-10-30,ru,
ZX_Light,0B_1999-11-03,0B,1999-11-03,ru,
ZX_Light,0C_2000-05-17,0C,2000-05-17,ru,
ZX_Light,9.5_1998-09-20,9.5,1998-09-20,ru,
ZX_Live,02_0000-01-01,02,0000-01-01,ru,
ZX_Live,03_2009-11-26,03,2009-11-26,ru,
ZX_Live,04_2009-11-26,04,2009-11-26,ru,
ZX_Magazine,01_1995-10-08,01,1995-10-08,ru,
ZX_Magazine,02_1995-10-22,02,1995-10-22,ru,
ZX_Magazine,07_0000-01-01,07,0000-01-01,ru,
ZX_News,01_1995-01-31,01,1995-01-31,ru,
ZX_News,02_1996-11-30,02,1996-11-30,ru,
ZX_News,03_1997-02-28,03,1997-02-28,ru,
ZX_Panorama,01_1993-11-01,01,1993-11-01,ru,
ZX_Paper,01_0000-01-01,01,0000-01-01,ru,
ZX_Park,01_1997-01-20,01,1997-01-20,ru,
ZX_Park,02_1997-01-20,02,1997-01-20,ru,
ZX_Park,03_1997-02-20,03,1997-02-20,ru,
ZX_Park,04_1997-02-25,04,1997-02-25,ru,
ZX_Park,05_1997-03-11,05,1997-03-11,ru,
ZX_Park,06_1997-03-23,06,1997-03-23,ru,
ZX_Park,07_1997-04-04,07,1997-04-04,ru,
ZX_Park,08_1997-04-21,08,1997-04-21,ru,
ZX_Park,09_1997-05-04,09,1997-05-04,ru,
ZX_Park,10_1997-05-11,10,1997-05-11,ru,
ZX_Park,11.5_1997-05-31,11.5,1997-05-31,ru,
ZX_Park,11_1997-05-23,11,1997-05-23,ru,
ZX_Park,12_1997-05-31,12,1997-05-31,ru,
ZX_Park,13_1997-06-09,13,1997-06-09,ru,
ZX_Park,14_1997-07-02,14,1997-07-02,ru,
ZX_Park,15_1997-07-24,15,1997-07-24,ru,
ZX_Park,16_1997-08-14,16,1997-08-14,ru,
ZX_Park,17_1997-08-24,17,1997-08-24,ru,
ZX_Pilot,01_1996-11-24,01,1996-11-24,ru,
ZX_Pilot,02_1996-12-24,02,1996-12-24,ru,
ZX_Pilot,03_1997-01-24,03,1997-01-24,ru,
ZX_Pilot,04_1997-02-24,04,1997-02-24,ru,
ZX_Pilot,05_1997-03-18,05,1997-03-18,ru,
ZX_Pilot,06_1997-04-01,06,1997-04-01,ru,
ZX_Pilot,07_1997-04-15,07,1997-04-15,ru,
ZX_Pilot,08_1997-04-28,08,1997-04-28,ru,
ZX_Pilot,09_1997-05-20,09,1997-05-20,ru,
ZX_Pilot,10_1997-05-31,10,1997-05-31,ru,
ZX_Pilot,11_1997-06-16,11,1997-06-16,ru,
ZX_Pilot,12_1997-07-09,12,1997-07-09,ru,
ZX_Pilot,13_1997-08-12,13,1997-08-12,ru,
ZX_Pilot,14_1997-08-28,14,1997-08-28,ru,
ZX_Pilot,15_1997-09-18,15,1997-09-18,ru,
ZX_Pilot,16_1997-11-05,16,1997-11-05,ru,
ZX_Pilot,17_1997-12-09,17,1997-12-09,ru,
ZX_Pilot,18_1998-01-06,18,1998-01-06,ru,
ZX_Pilot,19_1998-02-12,19,1998-02-12,ru,
ZX_Pilot,20_1998-02-23,20,1998-02-23,ru,
ZX_Pilot,21_1998-03-08,21,1998-03-08,ru,
ZX_Pilot,22_1998-04-14,22,1998-04-14,ru,
ZX_Pilot,23_1998-05-10,23,1998-05-10,ru,
ZX_Pilot,24_1998-05-31,24,1998-05-31,ru,
ZX_Pilot,25_1998-06-30,25,1998-06-30,ru,
ZX_Pilot,26_1998-07-31,26,1998-07-31,ru,
ZX_Pilot,27_1998-08-04,27,1998-08-04,ru,
ZX_Pilot,28_1998-09-18,28,1998-09-18,ru,
ZX_Pilot,29_1998-09-30,29,1998-09-30,ru,
ZX_Pilot,30_1998-12-19,30,1998-12-19,ru,
ZX_Pilot,31_1999-02-20,31,1999-02-20,ru,
ZX_Pilot,32_1999-05-29,32,1999-05-29,ru,
ZX_Pilot,33_1999-06-18,33,1999-06-18,ru,
ZX_Pilot,34_1999-07-20,34,1999-07-20,ru,
ZX_Pilot,35_1999-11-27,35,1999-11-27,ru,
ZX_Pilot,36_2000-03-11,36,2000-03-11,ru,
ZX_Pilot,37_2000-03-31,37,2000-03-31,ru,
ZX_Pilot,38_2000-05-31,38,2000-05-31,ru,
ZX_Pilot,39_2000-10-11,39,2000-10-11,ru,
ZX_Pilot,40_2000-12-30,40,2000-12-30,ru,
ZX_Pilot,41_2002-12-29,41,2002-12-29,ru,
ZX_Pilot,42_2005-12-09,42,2005-12-09,ru,
ZX_Power,01_1996-10-11,01,1996-10-11,ru,
ZX_Power,02_1997-05-24,02,1997-05-24,ru,
ZX_Power,03_1997-12-31,03,1997-12-31,ru,
ZX_Power,04_2000-01-09,04,2000-01-09,ru,
ZX_Press,01_1999-09-15,01,1999-09-15,ru,
ZX_Review,1-2_1996-12-31,1-2,1996-12-31,ru,
ZX_Review,11-12_1997-11-26,11-12,1997-11-26,ru,
ZX_Review,3-4_1997-07-22,3-4,1997-07-22,ru,
ZX_Review,5-6_1997-11-04,5-6,1997-11-04,ru,
ZX_Review,7-8-9-10_1997-11-08,7-8-9-10,1997-11-08,ru,
ZX_Rulez_Magazine,01_1999-01-04,01,1999-01-04,ru,
ZX_Software,01_1996-12-31,01,1996-12-31,ru,
ZX_Time,01_2001-09-04,01,2001-09-04,ru,
ZX_Time,02_2001-09-04,02,2001-09-04,ru,
ZX_Time,03_2001-10-13,03,2001-10-13,ru,
ZX_Time,04_2001-11-17,04,2001-11-17,ru,
ZX_Time,05_2001-12-14,05,2001-12-14,ru,
ZX_Time,06_2002-01-09,06,2002-01-09,ru,
ZX_Time,07_2002-01-31,07,2002-01-31,ru,
ZX_Time,08_2002-04-30,08,2002-04-30,ru,
ZX_Time,09_2002-07-21,09,2002-07-21,ru,
ZX_Time,10_2002-11-22,10,2002-11-22,ru,
ZX_Time,11_2002-11-22,11,2002-11-22,ru,
ZX_Time,12_2003-05-27,12,2003-05-27,ru,
ZX_Time,13_2003-08-09,13,2003-08-09,ru,
ZX_Time,14_2005-01-08,14,2005-01-08,ru,
ZX_Time,15_2005-02-26,15,2005-02-26,ru,
ZX_User,01_1996-11-16,01,1996-11-16,ru,
ZX_User,02_1996-12-05,02,1996-12-05,ru,
ZX_User,03_1997-01-15,03,1997-01-15,ru,
ZX_World,01_1996-04-21,01,1996-04-21,ru,
ZX_World,02_1996-04-29,02,1996-04-29,ru,
ZX_Zone,01_2004-08-10,01,2004-08-10,ru,
ZX_Zone,02_2004-10-02,02,2004-10-02,ru,
ZX_Zone,03_2004-12-24,03,2004-12-24,ru,
ZX_Zone,04_2005-02-15,04,2005-02-15,ru,
Zed,01_1998-12-31,01,1998-12-31,ru,
Zodiac,01_1999-01-31,01,1999-01-31,ru,
Zodiac,02_1999-03-31,02,1999-03-31,ru,
cafe_photo_album,2003_2003-06-01,2003,2003-06-01,ru,
